OrderID,CustomerName,Email,Phone,Region,Category,OrderDate,Quantity,UnitPrice
5192,Jennifer Williams,jennifer.williams15@example.com,(751) 861-5369,North,Beauty,2025-05-14,8.0,236.95
5414,William Johnson,william.johnson22@example.com,(625) 806-1204,South,Electronics,2025-04-02,5.0,232.81
5558,John Anderson,john.anderson54@example.com,(969) 750-2065,North,Electronics,2025-03-28,8.0,158.93
5664,Joseph Lopez,joseph.lopez55@example.com,(825) 663-5907,North,Apparel,2025-08-01,7.0,79.38
5281,James Williams,james.williams44@example.com,(303) 628-6590,West,Home & Living,2025-01-14,1.0,107.89
5500,Karen Taylor,karentaylor,(960) 453-9545,Central,Home & Living,2025-05-19,7.0,292.87
5329,David Jones,david.jones76@example.com,(282) 691-1583,North,Home & Living,2025-03-12,5.0,106.83
5001,Jennifer Wilson,jennifer.wilson75@example.com,(348) 969-4805,West,Beauty,2025-05-10,4.0,158.93
5572,Joseph Miller,Unknown,(308) 695-8895,South,Apparel,2025-08-02,5.0,147.09
5340,Sarah Garcia,sarah.garcia8@example.com,(309) 829-1939,West,Beauty,2025-06-09,5.0,158.93
5183,Michael Johnson,michael.johnson15@example.com,(415) 398-2942,West,Electronics,2025-08-10,3.0,255.66
5097,David Brown,david.brown35@example.com,(565) 277-3850,South,Electronics,2025-04-28,6.0,30.43
5056,David Davis,david.davis39@example.com,(242) 369-3392,East,Electronics,2025-01-14,3.0,58.88
5351,Barbara Davis,barbara.davis7@example.com,(753) 586-7171,West,Beauty,2025-01-06,4.0,158.93
5040,Jessica Miller,jessica.miller55@example.com,(366) 232-4566,South,Beauty,2025-05-06,7.0,64.09
5523,Jennifer Johnson,jennifer.johnson16@example.com,(528) 907-5691,West,Home & Living,2025-06-04,3.0,231.76
5774,Joseph Moore,joseph.moore42@example.com,(395) 649-7947,East,Beauty,2025-08-09,5.0,82.92
5709,James Taylor,james.taylor39@example.com,(383) 673-4473,West,Home & Living,2025-04-29,5.0,264.66
5305,Patricia Davis,patricia.davis76@example.com,(918) 589-5629,West,Home & Living,2025-01-12,4.0,17.4
5216,Patricia Johnson,patricia.johnson38@example.com,(726) 974-8109,West,Beauty,2025-04-06,6.0,171.45
5372,Susan Miller,Unknown,(654) 830-2163,North,Home & Living,2025-01-05,4.0,26.81
5539,Mary Hernandez,mary.hernandez14@example.com,(250) 293-5754,West,Apparel,2025-05-03,7.0,158.93
5649,Michael Jones,michael.jones68@example.com,Unknown,East,Beauty,2025-03-29,6.0,55.84
5238,Jessica Martin,jessica.martin92@example.com,Unknown,South,Electronics,2025-02-16,4.0,225.1
5377,David Rodriguez,david.rodriguez1@example.com,(787) 665-1308,Central,Beauty,2025-08-10,4.0,283.79
5089,Richard Davis,richard.davis84@example.com,(512) 608-7821,South,Electronics,2025-07-27,1.0,150.51
5611,Mary Hernandez,mary.hernandez92@example.com,(708) 263-1428,Central,Apparel,2025-11-08,5.0,110.51
5530,Thomas Davis,Unknown,(814) 283-4105,Central,Electronics,2025-03-18,1.0,46.11
5831,William Martin,william.martin15@example.com,(521) 579-5667,South,Beauty,2025-05-21,4.0,188.57
5269,Thomas Thomas,thomas.thomas82@example.com,(781) 811-2824,West,Home & Living,2025-05-12,4.0,158.93
5039,Jessica Hernandez,jessica.hernandez96@example.com,(635) 724-2741,South,Home & Living,2025-01-29,8.0,272.9
5153,William Smith,william.smith86@example.com,(907) 646-1349,West,Apparel,2025-02-22,7.0,67.35
5080,Thomas Brown,thomas.brown36@example.com,(273) 419-6975,South,Electronics,2025-01-20,2.0,92.68
5430,Richard Martin,richard.martin63@example.com,(212) 887-4982,Central,Electronics,2025-03-17,2.0,122.61
5242,Susan Taylor,susan.taylor16@example.com,Unknown,East,Electronics,2025-05-02,1.0,79.46
5794,Richard Taylor,richard.taylor96@example.com,(701) 381-9311,West,Apparel,2025-03-08,3.0,108.35
5346,Richard Johnson,richard.johnson75@example.com,(555) 401-7015,North,Electronics,2025-07-28,1.0,221.33
5175,Patricia Hernandez,patricia.hernandez49@example.com,Unknown,East,Electronics,2025-05-31,2.0,73.3
5737,Joseph Anderson,joseph.anderson39@example.com,(781) 728-1119,East,Electronics,2025-03-25,5.0,148.13
5507,James Wilson,james.wilson23@example.com,(935) 472-6306,Central,Home & Living,2025-04-08,3.0,247.63
5640,Susan Anderson,susan.anderson92@example.com,(508) 701-9206,East,Electronics,2025-07-27,5.0,243.92
5025,Jennifer Smith,jennifer.smith79@example.com,(314) 517-7392,South,Electronics,2025-06-23,4.0,207.46
5162,Robert Davis,robert.davis90@example.com,(812) 964-9443,South,Beauty,2025-05-04,6.0,12.23
5120,Mary Miller,mary.miller36@example.com,(370) 743-2737,South,Home & Living,2025-08-17,2.0,227.88
5059,Joseph Thomas,joseph.thomas74@example.com,(636) 438-8122,North,Apparel,2025-07-17,5.0,79.98
5263,Barbara Hernandez,barbara.hernandez27@example.com,(222) 835-2725,Central,Home & Living,2025-08-22,4.0,45.07
5571,Thomas Rodriguez,thomas.rodriguez93@example.com,(636) 718-8454,North,Beauty,2025-08-19,6.0,220.08
5169,James Jackson,james.jackson31@example.com,Unknown,West,Apparel,2025-05-05,7.0,93.9
5082,Sarah Rodriguez,sarah.rodriguez73@example.com,(508) 835-2946,Central,Apparel,2025-01-23,8.0,116.3
5591,Jessica Gonzalez,jessica.gonzalez30@example.com,(873) 850-3540,North,Apparel,2025-01-31,5.0,27.23
5687,Joseph Wilson,joseph.wilson23@example.com,(908) 549-3099,North,Home & Living,2025-01-21,7.0,95.09
5222,Elizabeth Martin,elizabeth.martin54@example.com,(608) 300-5332,East,Home & Living,2025-03-26,7.0,258.05
5829,Sarah Taylor,sarah.taylor46@example.com,(455) 644-6148,East,Apparel,2025-06-03,7.0,259.37
5838,Patricia Jackson,Unknown,(255) 690-1289,North,Beauty,2025-04-28,6.0,216.54
5658,John Williams,john.williams41@example.com,(408) 742-2241,South,Apparel,2025-03-21,4.0,118.61
5672,William Anderson,william.anderson28@example.com,(715) 302-1422,Central,Apparel,2025-07-25,8.0,278.65
5084,Karen Taylor,karen.taylor17@example.com,(453) 727-9550,South,Beauty,2025-04-02,8.0,276.04
5093,Elizabeth Martinez,elizabeth.martinez61@example.com,(421) 892-6891,South,Electronics,2025-05-29,5.0,152.24
5302,Linda Miller,linda.miller53@example.com,(548) 309-9781,Central,Apparel,2025-06-09,6.0,73.15
5020,James Williams,james.williams59@example.com,(203) 578-3723,Central,Beauty,2025-01-02,3.0,37.4
5559,William Martin,william.martin81@example.com,(293) 298-5892,East,Electronics,2025-08-24,3.0,268.49
5186,Patricia Miller,Unknown,Unknown,West,Apparel,2025-03-10,7.0,51.99
5228,James Brown,jamesbrown,(887) 994-3967,South,Beauty,2025-02-07,1.0,284.2
5210,Susan Hernandez,susan.hernandez65@example.com,(222) 208-8492,East,Apparel,2025-06-15,4.0,275.78
5334,Jennifer Rodriguez,jennifer.rodriguez88@example.com,(633) 606-9760,Central,Home & Living,2025-03-15,4.0,192.72
5528,Susan Martin,susan.martin8@example.com,(905) 290-7446,South,Electronics,2025-05-05,7.0,88.75
5232,Elizabeth Wilson,elizabeth.wilson32@example.com,(566) 757-7225,East,Beauty,2025-05-12,7.0,124.85
5509,Richard Brown,richard.brown31@example.com,(432) 786-2969,North,Beauty,2025-05-22,7.0,117.46
5429,Jennifer Brown,jennifer.brown4@example.com,(814) 393-3850,Central,Electronics,2025-02-14,7.0,207.9
5315,Michael Jones,michael.jones97@example.com,(362) 363-3204,East,Home & Living,2025-03-13,6.0,183.14
5552,Jennifer Anderson,jennifer.anderson1@example.com,(342) 997-4543,South,Apparel,2025-04-21,3.0,278.54
5239,William Williams,william.williams11@example.com,(722) 547-5290,West,Electronics,2025-03-07,7.0,12.59
5138,Sarah Lopez,sarah.lopez92@example.com,(331) 927-4097,Central,Apparel,2025-05-15,8.0,216.41
5026,Michael Anderson,michael.anderson69@example.com,(622) 411-4708,North,Apparel,2025-06-05,7.0,197.58
5670,Sarah Gonzalez,sarah.gonzalez60@example.com,(811) 801-9365,Central,Apparel,2025-04-06,3.0,222.28
5766,Patricia Jackson,patricia.jackson45@example.com,(997) 767-5025,North,Beauty,2025-06-19,6.0,232.83
5341,Michael Gonzalez,michaelgonzalez,(371) 371-6981,West,Beauty,2025-08-06,6.0,183.63
5062,Patricia Taylor,patricia.taylor22@example.com,(407) 252-6470,Central,Beauty,2025-04-17,4.0,90.1
5308,Linda Brown,linda.brown58@example.com,(956) 769-9142,Central,Apparel,2025-01-27,2.0,115.54
5159,Karen Lopez,karen.lopez8@example.com,(964) 422-1991,East,Beauty,2025-04-04,2.0,22.07
5524,Thomas Taylor,thomas.taylor34@example.com,(459) 595-9392,West,Home & Living,2025-06-22,5.0,35.79
5472,David Garcia,david.garcia77@example.com,(868) 969-1869,Central,Electronics,2025-07-08,1.0,230.96
5018,Michael Hernandez,michael.hernandez88@example.com,Unknown,South,Electronics,2025-03-24,5.0,284.03
5068,Charles Davis,charles.davis54@example.com,(486) 505-6893,South,Home & Living,2025-03-22,3.0,47.77
5724,David Anderson,david.anderson40@example.com,(959) 377-7132,South,Apparel,2025-02-26,1.0,117.58
5637,Michael Jackson,michael.jackson63@example.com,(931) 967-9312,North,Home & Living,2025-03-25,2.0,253.49
5113,David Martinez,david.martinez19@example.com,(389) 217-2054,East,Home & Living,2025-07-14,2.0,250.36
5717,Sarah Taylor,sarah.taylor31@example.com,(887) 455-6889,West,Beauty,2025-06-01,3.0,291.89
5517,Michael Wilson,Unknown,(775) 887-3730,Central,Electronics,2025-03-24,4.0,53.94
5798,Barbara Gonzalez,barbara.gonzalez10@example.com,Unknown,Central,Electronics,2025-06-02,6.0,84.39
5103,James Brown,james.brown97@example.com,(935) 934-2804,Central,Beauty,2025-01-06,5.0,175.75
5416,Linda Taylor,linda.taylor44@example.com,Unknown,Central,Beauty,2025-06-06,1.0,89.74
5675,Mary Williams,mary.williams96@example.com,(305) 621-6362,West,Beauty,2025-03-13,5.0,293.9
5488,Michael Taylor,michael.taylor5@example.com,(806) 966-9991,Central,Home & Living,2025-06-24,5.0,82.54
5474,Linda Martinez,linda.martinez48@example.com,Unknown,South,Beauty,2025-06-12,3.0,174.46
5629,Linda Moore,linda.moore42@example.com,(269) 685-1848,Central,Apparel,2025-04-17,4.0,225.28
5731,Elizabeth Williams,elizabeth.williams67@example.com,(664) 974-4260,South,Home & Living,2025-01-17,1.0,158.93
5292,David Martin,david.martin76@example.com,(537) 489-2327,Central,Beauty,2025-01-18,5.0,39.91
5264,Jennifer Jackson,jennifer.jackson13@example.com,(456) 213-1846,South,Beauty,2025-01-21,8.0,116.97
5252,Jessica Davis,jessica.davis10@example.com,(556) 803-8293,East,Electronics,2025-08-24,8.0,158.93
5606,Karen Moore,karen.moore94@example.com,(782) 341-5414,North,Home & Living,2025-05-26,4.0,107.25
5689,Thomas Garcia,thomas.garcia66@example.com,(275) 617-2690,South,Beauty,2025-04-18,1.0,181.93
5813,John Taylor,john.taylor30@example.com,(872) 371-6711,North,Beauty,2025-04-26,7.0,93.31
5002,Linda Johnson,lindajohnson,(958) 290-3045,West,Beauty,2025-03-26,8.0,211.23
5550,David Davis,david.davis31@example.com,(471) 904-1667,Central,Beauty,2025-01-11,2.0,108.26
5376,Jessica Thomas,jessica.thomas57@example.com,(510) 488-8200,Central,Apparel,2025-07-25,1.0,158.93
5809,Charles Johnson,charles.johnson30@example.com,Unknown,East,Electronics,2025-08-03,1.0,161.63
5654,Elizabeth Hernandez,elizabeth.hernandez72@example.com,(434) 912-7101,North,Apparel,2025-07-14,3.0,112.3
5368,David Moore,david.moore37@example.com,(864) 956-6689,North,Home & Living,2025-04-27,5.0,58.94
5403,Jessica Martinez,jessica.martinez89@example.com,Unknown,South,Home & Living,2025-01-04,6.0,123.46
5698,James Smith,james.smith43@example.com,(368) 272-9060,South,Apparel,2025-06-28,3.0,161.17
5003,James Anderson,james.anderson26@example.com,(873) 972-2162,West,Apparel,2025-06-20,8.0,261.1
5096,Richard Garcia,Unknown,(607) 426-6634,West,Beauty,2025-02-15,1.0,238.68
5536,John Davis,john.davis73@example.com,(651) 579-3295,Central,Home & Living,2025-04-20,6.0,56.43
5497,Barbara Anderson,barbara.anderson60@example.com,(354) 490-8965,North,Apparel,2025-04-30,2.0,119.93
5711,James Thomas,james.thomas55@example.com,(349) 273-3693,North,Apparel,2025-02-25,4.0,37.04
5768,Linda Martinez,linda.martinez7@example.com,(582) 885-7508,Central,Beauty,2025-03-24,1.0,268.44
5285,James Miller,james.miller82@example.com,(271) 392-8600,West,Beauty,2025-05-08,5.0,171.88
5212,Sarah Rodriguez,Unknown,(933) 676-8529,North,Beauty,2025-05-05,7.0,60.72
5411,Richard Gonzalez,richard.gonzalez12@example.com,(219) 411-4100,South,Apparel,2025-04-04,5.0,74.08
5646,Joseph Martinez,joseph.martinez17@example.com,(267) 233-6182,Central,Electronics,2025-08-25,8.0,119.23
5174,Thomas Martinez,thomasmartinez,(771) 795-1235,Central,Home & Living,2025-06-02,2.0,70.88
5288,Jessica Smith,jessica.smith38@example.com,(313) 343-2527,West,Home & Living,2025-01-25,4.0,216.91
5657,Jessica Johnson,jessica.johnson68@example.com,(623) 631-2206,South,Home & Living,2025-03-03,6.0,141.87
5143,Susan Gonzalez,susan.gonzalez46@example.com,(754) 724-6770,South,Home & Living,2025-08-25,1.0,103.49
5413,Jennifer Williams,jennifer.williams37@example.com,(589) 756-4957,Central,Apparel,2025-06-16,4.0,180.03
5193,Mary Smith,mary.smith28@example.com,(986) 927-9530,North,Electronics,2025-07-31,6.0,207.43
5402,Linda Martin,linda.martin18@example.com,Unknown,East,Apparel,2025-08-22,2.0,207.4
5230,Karen Hernandez,karenhernandez,(380) 880-2891,South,Electronics,2025-06-08,5.0,24.91
5725,Karen Martinez,karen.martinez61@example.com,(546) 560-4336,West,Apparel,2025-01-21,5.0,78.13
5218,Barbara Rodriguez,barbara.rodriguez93@example.com,(970) 398-1622,South,Electronics,2025-04-02,1.0,122.97
5598,Susan Lopez,susan.lopez64@example.com,Unknown,North,Home & Living,2025-02-26,1.0,83.99
5155,William Brown,william.brown59@example.com,(457) 951-7251,Central,Electronics,2025-07-17,8.0,101.78
5431,Mary Garcia,mary.garcia88@example.com,(874) 452-5405,Central,Electronics,2025-01-10,6.0,82.16
5404,Linda Jones,lindajones,(993) 322-5342,East,Beauty,2025-02-10,4.0,21.43
5182,James Hernandez,jameshernandez,(766) 431-3985,Central,Beauty,2025-07-26,5.0,228.53
5336,Barbara Martinez,barbaramartinez,(586) 733-2112,North,Electronics,2025-04-10,5.0,93.6
5712,Sarah Wilson,sarah.wilson43@example.com,(728) 354-1398,West,Electronics,2025-06-01,2.0,240.87
5075,Patricia Garcia,patriciagarcia,(280) 895-9036,North,Apparel,2025-01-19,7.0,56.02
5415,Robert Jones,robert.jones62@example.com,(503) 662-7267,Central,Electronics,2025-06-21,3.0,184.49
5436,Linda Jackson,linda.jackson62@example.com,(995) 487-1824,North,Home & Living,2025-02-27,5.0,161.86
5660,Karen Wilson,karen.wilson13@example.com,(866) 513-3392,South,Beauty,2025-04-27,6.0,236.02
5626,Charles Miller,charles.miller83@example.com,(328) 939-6786,North,Beauty,2025-07-25,6.0,158.93
5641,Barbara Jackson,barbara.jackson28@example.com,(259) 954-2616,West,Beauty,2025-08-07,7.0,158.93
5234,Linda Rodriguez,linda.rodriguez55@example.com,(881) 876-6520,Central,Electronics,2025-07-21,2.0,92.55
5021,Robert Jackson,robert.jackson75@example.com,(218) 874-2196,Central,Home & Living,2025-04-17,5.0,75.27
5009,Barbara Martin,barbara.martin4@example.com,(533) 859-5092,West,Apparel,2025-02-05,7.0,208.73
5763,Sarah Martin,sarah.martin95@example.com,(418) 767-6631,East,Home & Living,2025-05-01,5.0,158.93
5610,Joseph Johnson,joseph.johnson88@example.com,(972) 905-2866,South,Beauty,2025-03-12,5.0,68.19
5590,David Anderson,david.anderson77@example.com,(948) 519-7880,West,Home & Living,2025-03-25,7.0,47.71
5031,Robert Thomas,robert.thomas59@example.com,(403) 809-6459,Central,Electronics,2025-07-12,6.0,200.2
5291,Sarah Williams,sarahwilliams,(665) 818-6602,North,Apparel,2025-07-02,8.0,158.92
5253,Thomas Anderson,thomas.anderson57@example.com,(755) 864-6233,West,Electronics,2025-06-26,2.0,238.16
5070,Robert Moore,robert.moore67@example.com,(901) 861-4732,Central,Electronics,2025-02-10,7.0,141.45
5088,James Lopez,james.lopez5@example.com,(664) 678-5660,West,Home & Living,2025-06-03,5.0,41.84
5115,Robert Davis,robert.davis47@example.com,(792) 455-3873,West,Apparel,2025-05-27,3.0,276.72
5549,James Garcia,james.garcia17@example.com,(282) 246-8990,East,Home & Living,2025-04-02,7.0,244.67
5092,Jessica Anderson,jessica.anderson78@example.com,(302) 952-9541,Central,Electronics,2025-01-01,3.0,236.15
5466,Sarah Thomas,sarah.thomas68@example.com,(438) 660-3164,West,Home & Living,2025-02-08,7.0,89.09
5168,Jessica Hernandez,jessica.hernandez82@example.com,(853) 814-7886,Central,Beauty,2025-04-24,4.0,237.87
5408,John Rodriguez,john.rodriguez26@example.com,(475) 995-4211,North,Home & Living,2025-08-11,1.0,58.71
5617,John Brown,john.brown19@example.com,(497) 648-1492,South,Beauty,2025-06-15,8.0,195.52
5321,Jennifer Johnson,Unknown,(337) 471-1592,West,Electronics,2025-06-20,4.0,254.88
5797,Jennifer Williams,jennifer.williams53@example.com,(601) 914-8050,North,Electronics,2025-01-13,6.0,47.72
5586,Joseph Davis,joseph.davis10@example.com,(351) 844-6682,East,Electronics,2025-06-08,5.0,189.36
5078,John Martinez,john.martinez55@example.com,(576) 209-3503,East,Electronics,2025-08-08,5.0,75.45
5567,Barbara Williams,barbara.williams56@example.com,(791) 491-9149,West,Electronics,2025-06-13,1.0,85.13
5532,Robert Jackson,robert.jackson17@example.com,(684) 283-2940,East,Home & Living,2025-06-17,2.0,86.41
5599,Jennifer Anderson,jennifer.anderson64@example.com,(546) 693-2969,South,Beauty,2025-10-05,1.0,228.36
5691,John Davis,john.davis4@example.com,(977) 997-1044,Central,Electronics,2025-02-21,4.0,254.89
5258,Joseph Brown,joseph.brown38@example.com,(353) 260-5079,North,Electronics,2025-02-05,6.0,231.43
5256,James Miller,james.miller37@example.com,(698) 729-5435,North,Electronics,2025-01-14,5.0,250.39
5792,Karen Gonzalez,karen.gonzalez69@example.com,(539) 767-3674,East,Electronics,2025-08-05,2.0,280.46
5498,Patricia Brown,patricia.brown58@example.com,(424) 748-4789,Central,Electronics,2025-02-19,1.0,104.38
5131,William Gonzalez,william.gonzalez23@example.com,(476) 858-4320,South,Apparel,2025-07-17,4.0,99.13
5101,Robert Martin,robert.martin95@example.com,(768) 920-5437,West,Electronics,2025-02-26,5.0,220.25
5172,Joseph Hernandez,joseph.hernandez61@example.com,(904) 886-1609,West,Home & Living,2025-06-21,1.0,254.08
5810,Karen Davis,karen.davis1@example.com,(241) 977-1812,North,Beauty,2025-02-08,2.0,44.88
5703,Jessica Rodriguez,jessica.rodriguez16@example.com,(599) 203-8376,West,Home & Living,2025-07-24,4.0,47.74
5757,Richard Gonzalez,richard.gonzalez93@example.com,(408) 834-9353,Central,Beauty,2025-01-25,8.0,213.15
5454,John Davis,john.davis22@example.com,(218) 221-9428,West,Home & Living,2025-04-26,6.0,273.33
5828,Linda Thomas,linda.thomas87@example.com,(380) 569-8448,East,Electronics,2025-03-04,5.0,78.33
5656,Sarah Wilson,sarah.wilson39@example.com,(576) 930-5318,East,Beauty,2025-05-05,4.0,144.21
5752,David Gonzalez,david.gonzalez44@example.com,(276) 918-2316,East,Beauty,2025-05-09,8.0,79.51
5201,Richard Martin,Unknown,(679) 274-5411,East,Home & Living,2025-01-24,5.0,66.56
5203,Susan Williams,susan.williams34@example.com,(454) 885-6026,West,Beauty,2025-06-13,8.0,196.16
5713,Charles Hernandez,charles.hernandez55@example.com,Unknown,East,Electronics,2025-08-16,5.0,187.14
5661,Karen Smith,karen.smith14@example.com,(329) 724-5556,South,Electronics,2025-05-29,7.0,285.78
5456,Jennifer Thomas,jennifer.thomas18@example.com,(633) 594-2716,North,Apparel,2025-05-28,1.0,171.02
5634,Elizabeth Jones,elizabeth.jones14@example.com,(895) 781-4860,Central,Apparel,2025-04-15,5.0,298.16
5137,Patricia Lopez,patricialopez,(238) 267-6202,West,Electronics,2025-06-20,8.0,223.0
5521,William Davis,william.davis10@example.com,(310) 771-2694,North,Home & Living,2025-05-13,5.0,279.75
5570,James Rodriguez,james.rodriguez83@example.com,(704) 508-1359,West,Home & Living,2025-05-01,4.0,241.22
5379,Barbara Thomas,barbara.thomas22@example.com,(446) 938-5446,West,Electronics,2025-08-18,8.0,299.83
5707,Robert Miller,robert.miller90@example.com,(676) 533-5008,West,Beauty,2025-08-12,5.0,16.84
5271,Robert Garcia,robert.garcia16@example.com,(808) 902-9405,East,Electronics,2025-06-21,5.0,70.65
5607,Susan Lopez,susan.lopez74@example.com,(211) 588-9528,South,Beauty,2025-04-03,2.0,43.75
5064,Susan Lopez,susan.lopez76@example.com,(922) 675-2323,West,Electronics,2025-05-19,1.0,290.92
5394,James Moore,james.moore48@example.com,(403) 446-4628,East,Apparel,2025-03-12,5.0,287.53
5071,Robert Taylor,Unknown,(218) 468-5047,North,Beauty,2025-05-23,7.0,102.52
5535,Sarah Moore,sarah.moore21@example.com,(285) 434-8319,South,Electronics,2025-05-12,4.0,248.27
5272,James Martin,james.martin24@example.com,(927) 654-2674,West,Beauty,2025-04-30,7.0,11.8
5544,Jessica Martinez,jessica.martinez79@example.com,(436) 283-3877,South,Apparel,2025-05-15,4.0,46.82
5161,John Jones,john.jones33@example.com,(411) 600-4627,West,Electronics,2025-01-03,8.0,230.03
5170,David Lopez,Unknown,Unknown,South,Beauty,2025-04-25,4.0,169.44
5037,Linda Miller,linda.miller52@example.com,(793) 693-3984,Central,Beauty,2025-03-23,7.0,19.94
5244,David Williams,david.williams41@example.com,(554) 226-5149,Central,Apparel,2025-08-17,4.0,255.51
5083,William Miller,william.miller97@example.com,(538) 742-9377,North,Apparel,2025-06-14,6.0,283.53
5261,Patricia Lopez,patricia.lopez86@example.com,(701) 633-2201,East,Electronics,2025-08-07,4.0,218.86
5373,Susan Jackson,susanjackson,(864) 812-6312,West,Beauty,2025-10-06,5.0,215.58
5023,Elizabeth Smith,elizabeth.smith64@example.com,(868) 609-3591,North,Electronics,2025-03-04,6.0,27.03
5338,David Lopez,david.lopez13@example.com,(581) 972-5133,Central,Home & Living,2025-07-23,8.0,195.87
5309,Karen Moore,karen.moore74@example.com,(549) 750-1427,South,Home & Living,2025-06-05,6.0,132.12
5841,Patricia Smith,patricia.smith28@example.com,(428) 640-1295,West,Electronics,2025-07-24,8.0,224.75
5508,Elizabeth Garcia,Unknown,(393) 665-7169,East,Home & Living,2025-02-20,1.0,44.95
5221,Jessica Wilson,jessica.wilson98@example.com,(487) 691-5434,East,Electronics,2025-02-28,8.0,44.81
5014,Patricia Williams,patriciawilliams,(644) 243-5047,West,Electronics,2025-05-01,7.0,263.93
5834,James Hernandez,Unknown,(411) 460-9181,South,Beauty,2025-07-13,7.0,130.13
5673,Joseph Williams,joseph.williams36@example.com,(983) 358-9292,Central,Electronics,2025-08-14,8.0,205.29
5585,Robert Miller,robert.miller52@example.com,(234) 852-6243,South,Beauty,2025-02-03,6.0,181.4
5512,Michael Smith,michael.smith72@example.com,(285) 931-2248,East,Apparel,2025-05-07,2.0,220.71
5178,Susan Gonzalez,susangonzalez,(427) 809-8123,Central,Apparel,2025-07-01,6.0,61.72
5277,William Gonzalez,william.gonzalez54@example.com,(646) 221-6785,North,Beauty,2025-03-17,5.0,152.36
5548,David Johnson,davidjohnson,(428) 389-8953,Central,Electronics,2025-02-19,6.0,283.61
5720,Robert Williams,robert.williams77@example.com,(396) 686-2858,North,Beauty,2025-03-24,6.0,208.58
5477,Jennifer Wilson,jennifer.wilson10@example.com,(645) 984-2580,North,Beauty,2025-02-03,8.0,33.34
5226,Thomas Davis,thomas.davis33@example.com,(424) 672-6113,North,Apparel,2025-08-07,5.0,172.05
5633,William Anderson,william.anderson56@example.com,(933) 949-4771,West,Electronics,2025-01-31,8.0,46.92
5217,Jessica Davis,jessica.davis16@example.com,(218) 996-1518,Central,Apparel,2025-02-23,1.0,66.74
5030,Linda Garcia,linda.garcia98@example.com,(256) 227-7069,North,Home & Living,2025-02-20,4.0,262.25
5701,Joseph Jones,joseph.jones26@example.com,(549) 801-3054,Central,Electronics,2025-06-14,5.0,278.53
5723,Susan Martin,susan.martin12@example.com,(211) 720-4259,South,Home & Living,2025-03-20,5.0,17.61
5181,Richard Williams,richard.williams12@example.com,(444) 457-5987,East,Beauty,2025-04-01,3.0,78.0
5746,David Thomas,david.thomas66@example.com,(432) 204-7641,South,Home & Living,2025-06-09,8.0,49.85
5460,Richard Martinez,richard.martinez13@example.com,(795) 342-1043,North,Home & Living,2025-04-07,7.0,128.56
5779,Sarah Martinez,sarah.martinez16@example.com,(723) 226-2253,East,Electronics,2025-05-06,6.0,132.84
5678,Robert Thomas,robert.thomas30@example.com,(354) 656-5297,Central,Apparel,2025-03-23,2.0,248.09
5639,James Johnson,james.johnson67@example.com,(631) 889-1754,North,Electronics,2025-02-19,1.0,131.08
5849,Jessica Martin,jessica.martin36@example.com,(833) 346-9571,South,Apparel,2025-07-11,8.0,31.04
5475,William Smith,william.smith87@example.com,Unknown,North,Electronics,2025-06-23,5.0,231.95
5265,Joseph Martinez,joseph.martinez59@example.com,(351) 643-9242,Central,Electronics,2025-03-14,1.0,274.41
5065,Charles Rodriguez,charlesrodriguez,(470) 723-3648,East,Home & Living,2025-07-04,3.0,288.13
5824,Jennifer Wilson,jennifer.wilson85@example.com,(721) 397-2933,East,Beauty,2025-06-11,8.0,213.4
5215,William Moore,william.moore97@example.com,Unknown,South,Home & Living,2025-01-02,6.0,11.42
5816,John Garcia,john.garcia32@example.com,(523) 750-8613,South,Home & Living,2025-06-06,6.0,156.94
5799,Jessica Gonzalez,Unknown,(896) 474-8462,East,Beauty,2025-11-03,6.0,14.42
5176,Joseph Lopez,joseph.lopez59@example.com,(410) 401-5923,South,Home & Living,2025-08-26,4.0,158.93
5399,Thomas Brown,thomas.brown90@example.com,(733) 846-2910,Central,Beauty,2025-04-09,3.0,275.74
5173,Sarah Moore,sarah.moore1@example.com,(677) 289-9399,South,Electronics,2025-01-13,1.0,119.46
5333,Richard Thomas,richard.thomas77@example.com,(544) 940-5245,South,Electronics,2025-08-15,5.0,214.39
5033,Barbara Smith,barbara.smith91@example.com,(712) 750-9991,North,Beauty,2025-02-01,1.0,298.94
5032,John Martinez,Unknown,(543) 864-9562,East,Home & Living,2025-05-12,3.0,154.28
5745,Mary Johnson,maryjohnson,(362) 620-8403,Central,Home & Living,2025-03-22,3.0,263.97
5236,John Rodriguez,john.rodriguez82@example.com,(602) 817-4933,West,Apparel,2025-02-23,8.0,257.29
5375,Jessica Taylor,jessica.taylor61@example.com,(454) 235-6351,West,Beauty,2025-02-22,1.0,194.8
5398,Joseph Miller,joseph.miller94@example.com,(858) 968-2013,South,Apparel,2025-04-04,8.0,40.55
5409,Jennifer Williams,jennifer.williams67@example.com,(798) 698-9306,West,Electronics,2025-05-21,4.0,10.68
5700,Linda Brown,linda.brown64@example.com,(371) 482-9695,East,Beauty,2025-04-20,8.0,249.58
5686,Elizabeth Thomas,elizabeth.thomas14@example.com,(945) 399-7104,West,Electronics,2025-08-15,2.0,269.65
5419,Richard Jones,richard.jones58@example.com,Unknown,North,Beauty,2025-07-31,4.0,113.6
5390,Jessica Anderson,jessica.anderson46@example.com,Unknown,East,Apparel,2025-03-02,4.0,264.6
